,text,label,pred_class,R
1699,says u.s. house candidate carlos curbelo opposes the repeal of obamacare.,0,1,892.7998302925457
1700,says donald trump won more counties than any candidate on our side since ronald reagan.,1,0,892.132772206402
1701,"according to one study, the minimum wage today is worth $2 less than in 1968.",1,0,891.1320868901216
1702,tennessees grocery tax is one of the highest in the nation.,1,0,887.6547034894569
1703,you can buy lobster with food stamps.,1,0,883.5527936074911
1704,"marco rubio spent $400k of your tax dollars remodeling offices, and building a members-only lounge.",1,0,882.3356587320342
1705,the american healthcare system burns 18 percent of our national gdp. nobody else is close.,1,0,882.2630493614979
1706,says texas is the only state that exempts jet fuel from its state motor fuels tax.,0,1,880.0750383078546
1707,a bill to advance the keystone xl pipeline is an earmark under house rules.,0,1,877.6963831209323
1708,public display of a long rifle is perfectly legal in texas.,1,0,875.754472606526
1709,the murder rate in atlanta is on the rise this year.,1,0,874.1012034682037
1710,says jim frishe wanted to tax us for doing our taxes through an accountant.,1,0,869.1674748173409
1711,"even after obamacare is fully implemented, there still will be tens of millions of people not covered.",1,0,869.0228583599621
1712,"says that except for foreign policy, ron pauls voting record and his voting record are virtually identical.",1,0,867.0162613182144
1713,donald trump called the military that i served in a disaster.,1,0,863.9361789695984
1714,we in indiana have . . . the highest credit rating in the nation.,1,0,863.3780342457082
1715,"our economy (in louisiana) has grown 50 percent faster than the national gdp, even since the national recession.",1,0,860.124777046368
1716,graduation and third-grade reading scores are up in the state since i took office.,1,0,859.7597843712455
1717,says president obamas deal allows iran to produce a nuclear weapon.,0,1,854.0345360649574
1718,a couple of hundred american cities are infested by members of the mexican cartels.,1,0,852.8685442121617
1719,nearly 6 out of 10 believe that money and wealth should be more evenly distributed among a larger percentage of the people in the u.s.,1,0,845.1845435311592
1720,"there are more african american men in prison, jail, on probation or parole than were enslaved in 1850.",1,0,842.8562054191787
1721,says ohio budget item later signed into law by gov. john kasich requires women seeking an abortion to undergo a mandatory vaginal probe.,0,1,840.4900709020814
1722,"of all cities in the united states with more than 100,000 people, providence is the 183rd safest.",1,0,840.1034596921188
1723,$2.4 million of the nih dollars was spent on origami condoms.,1,0,836.4057368785708
1724,the majority of (the american people) voted for a democratic house.,1,0,835.3113033053825
1725,on oil drilling off virginias coast.,0,1,832.9371977082163
1726,"youve got each day 10,000 new seniors, baby boomers, becoming eligible for the entitlement programs.",1,0,826.9321008223769
1727,"says paul workman voted in the democrat primary, supporting democrats with his vote.",1,0,825.928433282855
1728,we are coming up on our 40th anniversary of electing a republican to the united states senate. 1972 was the last time new jersey sent a republican to the united states senate.,1,0,820.8637933594151
1729,"on support for trade promotion authority, calledfast-track",0,1,804.5719557363768
1730,the employee free choice act mandates the elimination of the secret ballot.,1,0,804.548137795448
1731,kasim reed has kept every promise he made as a candidate.,1,0,803.1063260327669
1732,"obama ""voted against critical resources: no to individual body armor, no to helicopters, no to ammunition, no to aircraft.""",0,1,803.0963774332924
1733,"senate majority leader harry reid ""said, quote, 'i can't stand john mccain.' """,1,0,800.7947179991861
1734,"deer baiting, planned for block island by dem, is illegal in rhode island.",1,0,799.8421868068045
1735,says ohio treasurer josh mandel supports allowing the united states to default on its obligations.,0,1,799.1587626685639
1736,"among milwaukee public schools students, 86 percent are behind in reading and 80 percent are behind in math.",1,0,797.9013255636162
1737,"we have an army that just cut 40,000 spots.",1,0,791.0696865945719
1738,"if the government shuts down, all military personnel will continue to serve and accrue pay but will not actually be paid until appropriations are available.",1,0,790.1327355969033
1739,"14,000 americans . . . lose their health insurance every single day.",1,0,789.1446182549219
1740,every other major country has family paid leave.,1,0,786.9914140031891
1741,"says texas state funds were spent on a tv series on spouses cheating on their wives, kind of glorifying the act of cheating.",1,0,784.3199985394012
1742,a federal judge said president barack obamas executive action on immigration is unconstitutional.,1,0,780.5054141800927
1743,"since 2000, only 10 cases of in-person voter fraud have been proven nationally.",1,0,779.5125381025858
1744,"brazil built a $300 million stadium in the amazon rainforest that is only going to be used for four world cup games, and theres no team that can fill it afterwards.",1,0,777.054066650619
1745,says tri-rail shows the potential problems with investing in high-speed rail.,0,1,776.3589811395523
1746,human trafficking is the third-biggest criminal enterprise in the world.,1,0,775.6150679727008
1747,greece has a gdp the size of the dallas-fort worth metroplex.,1,0,774.952588660387
1748,"with one stroke of his pen, president bush has denied health insurance to 3.8 million kids who were due to get it under this bipartisan expansion of the children's health insurance program.",1,0,774.2259832031995
1749,ohio today has the fewest number of state employees since the reagan administration.,1,0,773.6505045850264
1750,"$120,000 will be spent by taxpayers on charlie crists political photo-op special session.",1,0,773.5889298645329
1751,fifty percent of the graduating class of the year 2012 will have smoked marijuana or have done illegal drugs.,1,0,770.2016367777055
1752,says that in the recent year homeowners across ohio have signed mineral rights agreements and i understand that over a billion dollars worth of leases have been signed to date.,1,0,769.1260449677515
1753,"the last six polls, including this week's time magazine, show that i beat john mccain by six or seven points.",1,0,769.0668535329552
1754,says mitt romney was director of a company that stole millions from medicare.,1,0,769.0093073383925
1755,more preschoolers are shot dead each year than police officers are in the line of duty.,1,0,759.5212757196107
1756,if we just froze spending at 2007 levels ... by 2013 we would balance the budget ... and by 2020 we would cut the national debt in half.,1,0,752.371501672597
1757,"household incomes are down more than $4,000 since the year 2000.",1,0,750.3929215365233
